"","aprovado_vaga","codigo_vaga","ultimo_cargo_candidato","area_interesse_candidato","nivel_candidato","formacao_candidato","cargo_vaga","cidade_vaga","ultimo_salario_candidato","nivel_ingles_candidato","nivel_espanhol_candidato","mediana_teste_ingles_candidato","mediana_teste_espanhol_candidato","mediana_teste_logica_candidato","mediana_teste_outros_candidato"
"36912",NA,"Q","ANALISTA","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",5600,3,0,3.95,0,7.5,9.30000019073486
"36913",NA,"Q","ESPECIALISTA","SERVICOS TECNICOS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4000,3,3,8.64000034332275,0,5.82500004768372,6.19999980926514
"36914",NA,"Q","ENGENHEIRO","TECNOLOGIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",600,4,3,8,0,7,6.90000009536743
"36915",NA,"Q","AUDITOR","FINANCAS","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2600,1,0,6.375,0,4.67000007629395,8
"36916",NA,"Q","PROFESSOR","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3000,3,2,4.5,4.75,6.32500004768372,5.75
"36917",NA,"Q","DESENVOLVEDOR","TECNOLOGIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1284,2,2,4,3,3,4.85000014305115
"36918",NA,"Q","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",800,3,1,6,0,5.85500001907349,8.79999995231628
"36919",NA,"Q","ENGENHEIRO","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4500,2,2,0,0,0,0
"36920",NA,"Q","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4000,3,3,7.65000009536743,0,8,7.39999985694885
"36921",NA,"Q","ADMINISTRATIVO","ADMINISTRACAO","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",0,3,0,6.875,0,5,7
"36922",NA,"Q","PROFESSOR","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,2,0,7.25,0,8,7.40000009536743
"36923",NA,"Q","OUTROS","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3000,4,0,7.65499997138977,0,5,7
"36924",NA,"Q","CONSULTOR","SSMA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2987,2,2,2.5,0,0,4.40000009536743
"36925",NA,"Q","SUPERVISOR","COMERCIAL/VENDAS","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",6500,3,0,5.86500000953674,0,6.87000012397766,7.40000009536743
"36926",NA,"Q","TRAINEE","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,0,7.75,0,7.66630005836487,5
"36927",NA,"Q","OUTROS","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4000,3,0,5.5,0,4,6.80000019073486
"36928",NA,"Q","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",4100,3,2,2.75,0,5.98000001907349,2
"36929",NA,"Q","ENGENHEIRO","ENGENHARIA","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",5500,3,1,4.32000017166138,0,4.65999984741211,6.59999990463257
"36930",NA,"Q","CONSULTOR","MARKETING","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1600,2,2,5.17000007629395,3.375,6.65999984741211,6.80000019073486
"36931",NA,"Q","OUTROS","GESTAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,4,7,7,9.32999992370605,8
"36932",NA,"Q","ANALISTA","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2700,3,0,8.875,0,6.65999984741211,5.59999990463257
"36933",NA,"Q","ENGENHEIRO","ENGENHARIA","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",6154,4,1,6.5,2.75,8.01000022888184,8.39999961853027
"36934",NA,"Q","ANALISTA","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2355,3,1,5.5,0,7.34000015258789,3.20000004768372
"36935",NA,"Q","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2000,2,2,5,0,6,8
"36936",NA,"Q","ANALISTA","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1300,3,4,6.25,8.375,5.98999977111816,7.20000004768372
"36937",NA,"Q","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",813,2,3,2,0,1.99000000953674,3.45000004768372
"36938",NA,"Q","GESTOR","COMPRAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",6500,4,2,8.3100004196167,0,7.14799976348877,6.70000004768372
"36939",NA,"Q","ESTAGIARIO","TECNOLOGIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",4500,3,1,6.29999995231628,0,5.98000001907349,5.29999995231628
"36940",NA,"Q","ENGENHEIRO","SSMA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",751,2,0,3.5,0,3.5,8
"36941",NA,"Q","OUTROS","GESTAO","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3000,4,2,4.99000000953674,0,4.8199999332428,4.29999995231628
"36942",NA,"Q","ENGENHEIRO","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",6000,4,2,7.32999992370605,0,7.59999990463257,0
"36943",NA,"Q","ASSISTENTE","ENSINO","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3700,3,1,5.75,0,1.33319997787476,1.075
"36944",NA,"Q","CONSULTOR","FINANCAS","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2000,3,1,5.125,0,6,5.5
"36945",NA,"Q","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3000,3,3,7.65999984741211,7,5,7.75
"36946",NA,"Q","OUTROS","CONSTRU플O","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3200,2,1,0,0,0,0
"36947",NA,"Q","OUTROS","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",7500,4,2,5.82999992370605,0,6.65999984741211,5.34999990463257
"36948",NA,"Q","EMPREENDEDOR","SERVICOS TECNICOS","GERENCIA","FORMACAO SUPERIOR COMPLETA","NULL","NULL",750,2,1,4.5,0,6.65000009536743,5.19999980926514
"36949",NA,"Q","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2223,3,1,4.65000009536743,7.19999980926514,8.65999984741211,3.70000004768372
"36950",NA,"Q","ANALISTA","COMERCIAL/VENDAS","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",5000,3,3,7.25,0,6.65999984741211,5.25
"36951",NA,"Q","OUTROS","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2200,2,1,3,3.5,4,3
"36952",NA,"Q","AUXILIAR","RH","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",1572,1,1,0,0,3.99000000953674,3
"36953",NA,"Q","ANALISTA","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",5000,3,3,7.5,0,5.5,3.90000009536743
"36954",NA,"Q","OUTROS","ENGENHARIA","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,2,0,2.99000000953674,2.125,3.32999992370605,3.75
"36955",NA,"Q","ANALISTA","GESTAO","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",6656,3,0,6.5,0,6,7
"36956",NA,"Q","EMPREENDEDOR","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2000,3,1,4.5,0,4.67000007629395,4.39999997615814
"36957",NA,"Q","ANALISTA","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4500,3,4,7.875,7.75,5.82500004768372,7.5
"36958",NA,"Q","ANALISTA","SOCIAL","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",5185,3,1,2.5,0,2.99500000476837,4
"36959",NA,"Q","GESTOR","GESTAO","GERENCIA","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3000,4,2,0,0,0,0
"36960",NA,"Q","GESTOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2500,2,1,1.4,0,7,4.69999980926514
"36961",NA,"Q","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1100,3,2,6,5.25,5.75,5.19999980926514
"36962",NA,"Q","OUTROS","RH","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",1500,2,1,5,0,5.98999977111816,4.09999990463257
"36963",NA,"Q","OUTROS","RH","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",4000,2,3,4.25,5,7.79999995231628,5.5
"36964",NA,"Q","OUTROS","COMPRAS","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",5800,2,2,0,0,0,0
"36965",NA,"Q","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",0,3,1,9,0,5.5,7.5
"36966",NA,"Q","TECNICO","ENGENHARIA","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2000,4,0,6.75,0,6.5,1.4
"36967",NA,"Q","CONSULTOR","GESTAO","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",5100,3,1,8,0,8,9
"36968",NA,"Q","ENGENHEIRO","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",8433,1,1,5.375,0,5.32000017166138,3.90000009536743
"36969",NA,"Q","SUPERVISOR","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,2,2.82500004768372,0,4,5
"36970",NA,"Q","OUTROS","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,4,7,0,3.99000000953674,3.20000004768372
"36971",NA,"Q","ENGENHEIRO","LOGISTICA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",6800,3,1,9.99499988555908,0,8.09999990463257,7.19999980926514
"36972",NA,"Q","OUTROS","SERVICOS TECNICOS","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1100,1,0,4.25,0,4.32500004768372,3.19999998807907
"36973",NA,"Q","SUPERVISOR","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",5000,3,1,4.5,8,6.25999999046326,8.19999980926514
"36974",NA,"Q","SUPERVISOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",5700,3,1,7,0,3.98000001907349,6
"36975",NA,"Q","ANALISTA","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3300,2,2,7,0,4,7.19999980926514
"36976",NA,"Q","ASSISTENTE","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1400,2,0,3.25,3,5.98999977111816,4.90000009536743
"36977",NA,"Q","ANALISTA","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4000,2,0,0,0,4.375,9
"36978",NA,"Q","GESTOR","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,0,9,0,4.6399998664856,8.84999990463257
"36979",NA,"Q","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",7064,3,0,8,0,5,0
"36980",NA,"Q","SUPERVISOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4800,3,1,4.5,0,6.90000009536743,4.19999980926514
"36981",NA,"Q","ANALISTA","INDUSTRIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1700,3,2,6,2,5.98999977111816,4
"36982",NA,"Q","ESPECIALISTA","GESTAO","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3000,3,1,5.75,0,6.5,8
"36983",NA,"Q","ENGENHEIRO","AUDITORIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",8000,1,1,7,0,5.98999977111816,2
"36984",NA,"Q","SUPERVISOR","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",6100,3,1,8,0,6,5.70000004768372
"36985",NA,"Q","TECNICO","ENGENHARIA","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2701,3,0,3.25,0,8,1.05999999046326
"36986",NA,"Q","ENGENHEIRO","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4700,3,0,3.625,0,4.65000009536743,5
"36987",NA,"Q","ENGENHERIO","PRODUCAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",5000,4,1,6.5,0,6.5,7.69999980926514
"36988",NA,"Q","GESTOR","GESTAO","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,2,1.0875,4.5,7.5,7
"36989",NA,"Q","ENGENHEIRO","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,0,5.5,0,6,5.59999990463257
"36990",NA,"Q","ANALISTA","COMERCIAL/VENDAS","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4500,4,1,5.125,0,5.59999990463257,5.5
"36991",NA,"Q","ANALISTA","FINANCAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1000,3,1,6.75,0,6.65000009536743,7.95000004768372
"36992",NA,"Q","CONSULTOR","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2000,3,2,0,0,0,9
"36993",NA,"Q","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3500,3,0,5,0,4.65000009536743,6.80000019073486
"36994",NA,"Q","ANALISTA","COMPRAS","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4200,3,0,4.70000004768372,0,4,3.5
"36995",NA,"Q","ENGENHEIRO","BIOLOGICAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,2,4.875,0,5.32000017166138,1.6
"36996",NA,"Q","GESTOR","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3500,4,4,6.75,0,5.98000001907349,8
"36997",NA,"Q","ENGENHEIRO","INDUSTRIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",6500,3,3,4.25,0,5.32999992370605,5.19999980926514
"36998",NA,"Q","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2988,3,1,5.875,0,8,6.50250005722046
"36999",NA,"Q","OUTROS","GESTAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,1,7.15499997138977,0,4.5,6
"37000",NA,"Q","AUDITOR","GESTAO","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2500,3,1,7.25,0,6,6
"37001",NA,"Q","TRAINEE","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1000,3,2,6.75,0,6.875,5.59999990463257
"37002",NA,"Q","ANALISTA","QUALIDADE","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3100,3,2,7,8,7,6.5
"37003",NA,"Q","ENGENHEIRO","COMERCIAL/VENDAS","PLENO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",4000,3,1,8,5.5,5.66000008583069,8
"37004",NA,"Q","TECNICO","TECNOLOGIA","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1230,1,0,2,0,5,0
"37005",NA,"Q","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",5000,4,0,8.53000020980835,0,8.65000009536743,9.19999980926514
"37006",NA,"Q","SUPERVISOR","TRANSPORTE","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2700,4,1,6.5,4.25,3.99000000953674,3
"37007",NA,"Q","EMPREENDEDOR","ADMINISTRACAO","DIRETORIA","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2981,3,0,6.5,0,5.59999990463257,8
"37008",NA,"Q","ESTAGIARIO","ENGENHARIA","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",1100,4,0,4.75,0,6.67000007629395,6.80000019073486
"37009",NA,"Q","ESTAGIARIO","OUTROS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,0,0,0,0,7,5.59999990463257
"37010",NA,"Q","GESTOR","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3500,3,0,6.25,0,1.98000001907349,8.40000009536743
"37011",NA,"Q","ENGENHEIRO","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3300,2,1,5,0,7.32999992370605,6.75
"37012",NA,"Q","ANALISTA","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2500,3,1,5,0,7.32999992370605,5
"37013",NA,"Q","GESTOR","QUALIDADE","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",4000,2,0,0,0,2.5,7.34999990463257
"37014",NA,"Q","ANALISTA","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",900,3,0,6.02500009536743,0,5.29999995231628,5.34999990463257
"37015",NA,"Q","TECNICO","ATEND. A CLIENTE","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2200,3,2,7.125,0,5,5.90000009536743
"37016",NA,"Q","ANALISTA","ADMINISTRACAO","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",1620,4,2,7.98999977111816,1.2,6,5.70000004768372
"37017",NA,"Q","SUPERVISOR","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",4200,4,1,6.5,0,5.32500004768372,6.69999980926514
"37018",NA,"Q","GESTOR","COMERCIAL/VENDAS","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",6000,3,1,7.65999984741211,0,5.54999995231628,4.5
"37019",NA,"Q","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,3,5.67000007629395,0,5.82500004768372,5.14999985694885
"37020",NA,"Q","ASSISTENTE","SOCIAL","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2640,4,0,7.875,0,7.25,4.85000002384186
"37021",NA,"Q","OUTROS","RH","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",5600,3,2,8.5,0,6.65999984741211,7
"37022",NA,"Q","PESQUISADOR","ADMINISTRACAO","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",1500,3,1,5.5,4.75,6.67000007629395,6
"37023",NA,"Q","ANALISTA","PRODUCAO CULTURAL","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4500,3,1,5,0,3.5,6.99999976158142
"37024",NA,"Q","GESTOR","ADMINISTRACAO","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",0,2,0,4.5,1.5,2.79999995231628,8
"37025",NA,"Q","ENGENHEIRO","ENGENHARIA","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,2,7.32999992370605,0,8.69999980926514,8
"37026",NA,"Q","TECNICO","QUALIDADE","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,1,5.375,0,4.67000007629395,4
"37027",NA,"Q","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2900,3,0,5,0,5,6.5
"37028",NA,"Q","ANALISTA","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,1,6.25,0,8.04999995231628,9
"37029",NA,"Q","SUPERVISOR","LOGISTICA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,2,6.75,0,6,7.19999980926514
"37030",NA,"Q","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3500,3,0,8.32999992370605,0,6,7.19999980926514
"37031",NA,"Q","PROFESSOR","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1050,4,2,8,0,5.41000008583069,6.5
"37032",NA,"Q","TRAINEE","COMERCIAL/VENDAS","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3780,4,3,8.65999984741211,1.3,7,6.5
"37033",NA,"Q","AUXILIAR","SSMA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2200,3,1,5,2,6.5,6
"37034",NA,"Q","SUPERVISOR","INDUSTRIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",4000,3,1,6,0,5.64499998092651,6
"37035",NA,"Q","SUPERVISOR","PRODUCAO CULTURAL","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3000,2,1,5.86500000953674,0,6.10000002384186,4.34999990463257
"37036",NA,"Q","ANALISTA","MARKETING","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1600,3,2,7.98999977111816,0,6.40000009536743,7.70000004768372
"37037",NA,"Q","TECNICO","INDUSTRIA","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2794,3,1,6.5,0,6,6.30000019073486
"37038",NA,"Q","ANALISTA","RH","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,1,7,0,7.25500011444092,7.44999980926514
"37039",NA,"Q","ESTAGIARIO","ENGENHARIA","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",600,4,0,5.5,0,6.65000009536743,5
"37040",NA,"Q","SUPERVISOR","ENGENHARIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",4000,2,1,4.375,10,2.5,6.09999990463257
"37041",NA,"Q","TECNICO","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",5940,3,1,6.75,0,8,9
"37042",NA,"Q","OUTROS","ADMINISTRACAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,0,6.25,3.25,6.65999984741211,5.59999990463257
"37043",NA,"Q","CONSULTOR","COMERCIAL/VENDAS","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",5000,4,1,6.75,5,7.34000015258789,8
"37044",NA,"Q","ENGENHERIO","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1360,2,0,3,0,5.30999994277954,1.35
"37045",NA,"Q","ESPECIALISTA","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1500,2,0,4.5,0,7.5,5.25
"37046",NA,"Q","CONSULTOR","COMPRAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,3,7.375,6.5,6.5,5.19999980926514
"37047",NA,"Q","ANALISTA","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4500,2,2,7,1.2,6.5,4
"37048",NA,"Q","EMPREENDEDOR","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",1500,3,0,5,0,6.5,3.59999990463257
"37049",NA,"Q","ANALISTA","TECNOLOGIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2048,2,0,0,0,5.82500004768372,4.09999990463257
"37050",NA,"Q","GESTOR","ANALYTICS","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",15000,3,0,5.375,0,6.66499996185303,6.54999995231628
"37051",NA,"Q","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",6800,2,1,7,0,5.625,5.45000004768372
"37052",NA,"Q","PESQUISADOR","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",9000,4,0,6,0,8.32999992370605,8.19999980926514
"37053",NA,"Q","ANALISTA","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",980,0,0,3.5,0,5.32000017166138,9
"37054",NA,"Q","TECNICO","INDUSTRIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",3000,4,1,5.75,0,6.25,5.59999990463257
"37055",NA,"Q","ENGENHEIRO","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",6000,2,2,2.99000000953674,4.25,5.98000001907349,6.5
"37056",NA,"Q","AUXILIAR","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1200,2,2,3,0,8,7.70000004768372
"37057",NA,"Q","OPERADOR","ADMINISTRACAO","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2100,3,0,1.1,0,5.5,4.40000009536743
"37058",NA,"Q","ENGENHEIRO","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,2,0,0,0,10
